"ID","NAME","IATA","ICAO","LATITUDE","LONGITUDE","ALTITUDE","TIMEZONE","DST","TZDBTIME","AIRPORT_TYPE","SOURCE","CITY_ID"
3642,"Salisbury Ocean City Wicomico Regional Airport","SBY","KSBY",38.34049987792969,-75.51029968261719,52,-5,"A","America/New_York","airport","OurAirports",3065
3643,"Rancho Murieta Airport","","KRIU",38.48680114746094,-121.10299682617188,141,-8,"A","America/Los_Angeles","airport","OurAirports",3322
3644,"Bob Hope Airport","BUR","KBUR",34.20069885253906,-118.35900115966797,778,-8,"A","America/Los_Angeles","airport","OurAirports",6685
3645,"Detroit Metropolitan Wayne County Airport","DTW","KDTW",42.212398529052734,-83.35340118408203,645,-5,"A","America/New_York","airport","OurAirports",6853
3646,"Tampa International Airport","TPA","KTPA",27.975500106811523,-82.533203125,26,-5,"A","America/New_York","airport","OurAirports",2750
3647,"Pembina Municipal Airport","PMB","KPMB",48.9425010681,-97.2407989502,795,-6,"A","America/Chicago","airport","OurAirports",2870
3648,"Polk Army Air Field","POE","KPOE",31.0447998,-93.1917038,330,-6,"A","America/Chicago","airport","OurAirports",6968
3649,"Eielson Air Force Base","EIL","PAEI",64.66570282,-147.102005,547,-9,"A","America/Anchorage","airport","OurAirports",6926
3650,"Range Regional Airport","HIB","KHIB",47.38660049,-92.83899689,1354,-6,"A","America/Chicago","airport","OurAirports",7081
3651,"Angelina County Airport","LFK","KLFK",31.2339992523,-94.75,296,-6,"A","America/Chicago","airport","OurAirports",7289
3652,"Midland International Airport","MAF","KMAF",31.9424991607666,-102.2020034790039,2871,-6,"A","America/Chicago","airport","OurAirports",2845
3653,"Austin Straubel International Airport","GRB","KGRB",44.48509979248047,-88.12960052490234,695,-6,"A","America/Chicago","airport","OurAirports",7033
3654,"Ardmore Municipal Airport","ADM","KADM",34.30301,-97.0196342,777,-6,"A","America/Chicago","airport","OurAirports",6573
3655,"Mc Guire Air Force Base","WRI","KWRI",40.0155983,-74.59169769,131,-5,"A","America/New_York","airport","OurAirports",3242
4271,"St Cloud Regional Airport","STC","KSTC",45.546600341796875,-94.05989837646484,1031,-6,"A","America/Chicago","airport","OurAirports",3216
4272,"Qinhuangdao Beidaihe Airport","BPE","ZBDH",39.666389,119.058889,46,8,"U","Asia/Shanghai","airport","OurAirports",5448
4273,"Golden Triangle Regional Airport","GTR","KGTR",33.450298309299995,-88.5914001465,264,-6,"A","America/Chicago","airport","OurAirports",6790
4274,"Nizhny Novgorod Strigino International Airport","GOJ","UWGG",56.230098724365,43.784000396729,256,3,"N","Europe/Moscow","airport","OurAirports",1244
4275,"Bowerman Airport","HQM","KHQM",46.971199035599994,-123.93699646,18,-8,"A","America/Los_Angeles","airport","OurAirports",7101
4276,"Erie International Tom Ridge Field","ERI","KERI",42.0831270134,-80.1738667488,732,-5,"A","America/New_York","airport","OurAirports",6916
4278,"Barnstable Municipal Boardman Polando Field","HYA","KHYA",41.66930008,-70.28040314,54,-5,"A","America/New_York","airport","OurAirports",6605
4279,"San Pedro Airport","SPR","MZSP",17.9139,-87.9711,4,-6,"U","America/Belize","airport","OurAirports",540
4280,"Sedona Airport","SDX","KSEZ",34.848598480225,-111.78800201416,4830,-7,"A","America/Phoenix","airport","OurAirports",2799
4284,"Morgantown Municipal Walter L. Bill Hart Field","MGW","KMGW",39.64289856,-79.91629791,1248,-5,"A","America/New_York","airport","OurAirports",3109
4285,"Yeager Airport","CRW","KCRW",38.37310028076172,-81.59320068359375,981,-5,"A","America/New_York","airport","OurAirports",6731
4286,"Wilkes Barre Scranton International Airport","AVP","KAVP",41.338500976599995,-75.72339630130001,962,-5,"A","America/New_York","airport","OurAirports",2984
4287,"Bemidji Regional Airport","BJI","KBJI",47.50939941,-94.93370056,1391,-6,"A","America/Chicago","airport","OurAirports",6625
3792,"Del Rio International Airport","DRT","KDRT",29.3742008209,-100.927001953,1002,-6,"A","America/Chicago","airport","OurAirports",6843
3793,"Southwest Florida International Airport","RSW","KRSW",26.53619956970215,-81.75520324707031,30,-5,"A","America/New_York","airport","OurAirports",6964
3794,"King Salmon Airport","AKN","PAKN",58.67679977,-156.6490021,73,-9,"A","America/Anchorage","airport","OurAirports",7183
3795,"Muir Army Air Field (Fort Indiantown Gap) Airport","MUI","KMUI",40.434799,-76.569397,488,-5,"A","America/New_York","airport","OurAirports",2710
3796,"Kapalua Airport","JHM","PHJH",20.962900161743164,-156.67300415039062,256,-10,"N","Pacific/Honolulu","airport","OurAirports",7220
3797,"John F Kennedy International Airport","JFK","KJFK",40.63980103,-73.77890015,13,-5,"A","America/New_York","airport","OurAirports",2949
3798,"Homestead ARB Airport","HST","KHST",25.48859978,-80.38359833,5,-5,"A","America/New_York","airport","OurAirports",7095
3799,"Riverside Municipal Airport","RAL","KRAL",33.95190048,-117.4449997,819,-8,"A","America/Los_Angeles","airport","OurAirports",3061
3800,"Sherman Army Air Field","FLV","KFLV",39.3683013916,-94.9147033691,772,-6,"A","America/Chicago","airport","OurAirports",6960
3801,"Wallops Flight Facility Airport","WAL","KWAL",37.9402008057,-75.4664001465,40,-5,"A","America/New_York","airport","OurAirports",3328
3802,"Holloman Air Force Base","HMN","KHMN",32.8525009155,-106.107002258,4093,-7,"A","America/Denver","airport","OurAirports",6531
3803,"Willow Grove Naval Air Station/Joint Reserve Base","NXX","KNXX",40.19979858,-75.14820099,358,-5,"A","America/New_York","airport","OurAirports",3281
3804,"Cheyenne Regional Jerry Olson Field","CYS","KCYS",41.15570068,-104.8119965,6159,-7,"A","America/Denver","airport","OurAirports",6743
3805,"Stockton Metropolitan Airport","SCK","KSCK",37.894199371338,-121.2379989624,33,-8,"A","America/Los_Angeles","airport","OurAirports",2998
3806,"Charleston Air Force Base-International Airport","CHS","KCHS",32.89860153,-80.04049683,46,-5,"A","America/New_York","airport","OurAirports",6731
3807,"Reno Tahoe International Airport","RNO","KRNO",39.49909973144531,-119.76799774169922,4415,-8,"A","America/Los_Angeles","airport","OurAirports",2716
3808,"Ketchikan International Airport","KTN","PAKT",55.35559845,-131.7140045,89,-9,"A","America/Anchorage","airport","OurAirports",7176
3973,"Tbilisi International Airport","TBS","UGTB",41.6692008972,44.95470047,1624,4,"N","Asia/Tbilisi","airport","OurAirports",1484
3974,"Mukalla International Airport","RIY","OYRN",14.662599563598633,49.375,54,3,"U","Asia/Aden","airport","OurAirports",524
3975,"Ta'izz International Airport","TAI","OYTZ",13.6859998703,44.139099121099996,4838,3,"U","Asia/Aden","airport","OurAirports",522
3976,"Hodeidah International Airport","HOD","OYHD",14.753000259399414,42.97629928588867,41,3,"U","Asia/Aden","airport","OurAirports",4199
3977,"Aden International Airport","ADE","OYAA",12.829500198364258,45.02880096435547,7,3,"U","Asia/Aden","airport","OurAirports",4194
3978,"Ataq Airport","AXK","OYAT",14.551300048828125,46.82619857788086,3735,3,"U","Asia/Aden","airport","OurAirports",4197
3979,"Al Ghaidah International Airport","AAY","OYGD",16.191699981689453,52.17499923706055,134,3,"U","Asia/Aden","airport","OurAirports",4196
3980,"Sana'a International Airport","SAH","OYSN",15.476300239562988,44.21969985961914,7216,3,"U","Asia/Aden","airport","OurAirports",523
3982,"Beihan Airport","BHN","OYBN",14.781999588012695,45.72010040283203,3800,3,"U","Asia/Aden","airport","OurAirports",4198
3984,"Socotra International Airport","SCT","OYSQ",12.63070011138916,53.905799865722656,146,3,"U","Asia/Aden","airport","OurAirports",525
3985,"Al Badie Airport","","OYBA",18.71929931640625,50.83689880371094,908,3,"U","Asia/Aden","airport","OurAirports",4195
3986,"Memmingen Allgau Airport","FMM","EDJA",47.988800048799995,10.2395000458,2077,1,"E","Europe/Berlin","airport","OurAirports",1527
3987,"Nevşehir Kapadokya Airport","NAV","LTAZ",38.7719,34.5345,3100,3,"E","Europe/Istanbul","airport","OurAirports",1313
3988,"Ministro Pistarini International Airport","EZE","SAEZ",-34.8222,-58.5358,67,-3,"N","America/Buenos_Aires","airport","OurAirports",5827
3989,"Erbil International Airport","EBL","ORER",36.23759841918945,43.963199615478516,1341,3,"U","Asia/Baghdad","airport","OurAirports",3691
3990,"Emerald Airport","EMD","YEML",-23.5674991608,148.179000854,624,10,"O","Australia/Brisbane","airport","OurAirports",5957
3991,"Athen Helenikon Airport","HEW","LGAT",37.893299,23.726101,69,2,"E","Europe/Athens","airport","OurAirports",4707
3992,"Kansai International Airport","KIX","RJBB",34.42729949951172,135.24400329589844,26,9,"U","Asia/Tokyo","airport","OurAirports",368
3656,"Cherry Point MCAS /Cunningham Field/","","KNKT",34.90090179,-76.88069916,29,-5,"A","America/New_York","airport","OurAirports",6741
3657,"Emanuel County Airport","","KSBO",32.609100341796875,-82.36990356445312,327,-5,"A","America/New_York","airport","OurAirports",3306
3658,"Augusta Regional At Bush Field","AGS","KAGS",33.36989974975586,-81.9645004272461,144,-5,"A","America/New_York","airport","OurAirports",6689
3659,"Sloulin Field International Airport","ISN","KISN",48.177898407,-103.641998291,1982,-6,"A","America/Chicago","airport","OurAirports",3093
3660,"Bill & Hillary Clinton National Airport/Adams Field","LIT","KLIT",34.729400634799994,-92.2242965698,262,-6,"A","America/Chicago","airport","OurAirports",7265
3661,"Stewart International Airport","SWF","KSWF",41.50410079956055,-74.10479736328125,491,-5,"A","America/New_York","airport","OurAirports",2951
11473,"Jinchuan Airport","JIC","ZLJC",38.542222222199996,102.348333333,4740,8,"U","","airport","OurAirports",3848
11474,"Angsana Velavaru TMA Seaplane Dock","","",2.986738,73.012166,5,6,"N","","airport","User",1853
11479,"Omtepe Airport","","MNLP",11.523616,-85.702995,200,-6,"S","","airport","OurAirports",2318
11863,"Miller Field","VTN","KVTN",42.85779953,-100.5479965,2596,,"","","airport","OurAirports",3086
11864,"Winnemucca Municipal Airport","WMC","KWMC",40.8965988159,-117.805999756,4308,,"","","airport","OurAirports",3182
11865,"West Woodward Airport","WWR","KWWR",36.438,-99.5226667,2189,,"","","airport","OurAirports",3023
11866,"Cape Canaveral AFS Skid Strip","","KXMR",28.4675998688,-80.56659698490002,10,,"","","airport","OurAirports",6776
11867,"Homey (Area 51) Airport","","KXTA",37.23500061035156,-115.81099700927734,4462,,"","","airport","OurAirports",7041
11868,"Zanesville Municipal Airport","ZZV","KZZV",39.9444007874,-81.89209747310001,900,,"","","airport","OurAirports",3186
11869,"Gjadër Air Base","","LAGJ",41.895199,19.5987,23,,"","","airport","OurAirports",5085
11870,"Kukës Airport","","LAKU",42.033699035599994,20.4158992767,1120,,"","","airport","OurAirports",5086
11871,"Kuçovë Air Base","","LAKV",40.77190017700195,19.901899337768555,135,,"","","airport","OurAirports",5087
11872,"Vlorë Air Base","","LAVL",40.47610092163086,19.474199295043945,3,,"","","airport","OurAirports",1330
11873,"Haskovo Malevo Airport","","LBHS",41.976398,25.5898,160,,"","","airport","OurAirports",5592
11874,"Gabrovnitsa Air Base","","LBMG",43.5443000793457,23.272499084472656,626,,"","","airport","OurAirports",5589
11875,"Graf Ignatievo Air Base","","LBPG",42.290401458740234,24.714000701904297,190,,"","","airport","OurAirports",5591
11876,"Dolna Mitropoliya Air Base","","LBPL",43.451401,24.5028,330,,"","","airport","OurAirports",5588
11877,"Balchik Air Base","","LBWB",43.42380142211914,28.181299209594727,660,,"","","airport","OurAirports",5586
11878,"Cuatro Vientos Airport","ECV","LECU",40.370701,-3.78514,2269,,"","","airport","OurAirports",4175
11879,"Castellón-Costa Azahar Airport","CDT","LEDS",40.213889,0.073333,1145,,"","","airport","OurAirports",4156
11880,"Teruel Airport","TEV","LETL",40.403,-1.2183,3380,,"","","airport","OurAirports",489
11881,"Blois-Le Breuil Airport","","LFOQ",47.678502,1.20884,398,,"","","airport","OurAirports",4620
11882,"Trento-Mattarello Airport","","LIDT",46.0214,11.1242,610,,"","","airport","OurAirports",352
11883,"Alessandria Airport","","LILA",44.925201,8.62513,299,,"","","airport","OurAirports",3995
11884,"Biella-Cerrione Airport","","LILE",45.4953,8.10278,920,,"","","airport","OurAirports",4003
11885,"Vercelli Airport","","LILI",45.310233,8.417935,417,,"","","airport","OurAirports",348
11886,"Casale Monferrato Airport","","LILM",45.111198,8.45603,377,,"","","airport","OurAirports",4010
12340,"Ampilatwatja Airport","","YAMJ",-21.655000686645508,135.22999572753906,0,9.5,"N","","airport","OurAirports",5870
12856,"Clearfield Lawrence Airport","","KFIG",41.04859924316406,-78.41310119628906,1516,-5,"A","","airport","OurAirports",6766
12873,"Jasper County Airport","RNZ","KRZL",40.9478988647,-87.1826019287,698,-5,"A","","airport","OurAirports",3137
11498,"Alashankou Bole (Bortala) airport","BPL","ZWAX",44.895,82.3,1253,8,"N","","airport","OurAirports",3778
11499,"Fuyun Koktokay Airport","FYN","ZWFY",46.804169,89.512006,3081,8,"N","","airport","OurAirports",3811
11887,"Varese-Venegono Airport","","LILN",45.742199,8.888233,1050,,"","","airport","OurAirports",332
11888,"Novi Ligure Airport","","LIMR",44.779999,8.78639,607,,"","","airport","OurAirports",350
11889,"Sarzana-Luni Air Base","QLP","LIQW",44.088001,9.98795,45,,"","","airport","OurAirports",354
11890,"Câmpia Turzii Air Base","","LRCT",46.50230026245117,23.885900497436523,1083,,"","","airport","OurAirports",5500
11891,"Mărculeşti International Airport","","LUBM",47.862701416015625,28.212799072265625,312,,"","","airport","OurAirports",1620
11892,"Cahul International Airport","","LUCH",45.8437995911,28.263700485199998,652,,"","","airport","OurAirports",5431
11893,"Tiraspol Airport","","LUTR",46.868099212646484,29.590599060058594,141,,"","","airport","OurAirports",1619
11894,"Batajnica Air Base","BJY","LYBT",44.935299,20.2575,265,,"","","airport","OurAirports",4976
11895,"Rubelsanto Airport","RUV","MGRB",15.991999626159668,-90.44529724121094,426,,"","","airport","OurAirports",2207
11896,"Coronel Enrique Soto Cano Air Base","XPL","MHSC",14.3824,-87.621201,2061,,"","","airport","OurAirports",5672
11897,"Upala Airport","UPL","MRUP",10.8922,-85.016197,184,,"","","airport","OurAirports",2374
11898,"San Nicolas De Bari Airport","QSN","MUNB",22.756099700927734,-81.9208984375,49,,"","","airport","OurAirports",12
11899,"San Julian Air Base","SNJ","MUSJ",22.095300674438477,-84.1520004272461,98,,"","","airport","OurAirports",13
11900,"King Salman Abdulaziz Airport","DWD","OEDM",24.4499,44.121201,3026,,"","","airport","OurAirports",
11901,"King Khaled Air Base","KMX","OEKM",18.297300338745117,42.80350112915039,6778,,"","","airport","OurAirports",
11902,"Riyadh Air Base","XXN","OERY",24.709800720214844,46.72520065307617,2082,,"","","airport","OurAirports",2618
11903,"Jam Airport","KNR","OIBJ",27.820499420166016,52.35219955444336,2173,,"","","airport","OurAirports",3671
11904,"Hamadan Air Base","","OIHS",35.21160125732422,48.65340042114258,5609,,"","","airport","OurAirports",3664
11905,"Payam International Airport","PYK","OIIP",35.776100158691,50.826698303223,4170,,"","","airport","OurAirports",3672
11906,"Ahmed Al Jaber Air Base","XIJ","OKAJ",28.9347991943,47.791900634799994,409,,"","","airport","OurAirports",4763
11907,"Rayak Air Base","","OLRA",33.850799560546875,35.987701416015625,3018,,"","","airport","OurAirports",1613
11908,"Mirpur Khas Air Base","","OPMK",25.682501,69.0728,180,,"","","airport","OurAirports",1888
11909,"Minhas Air Base","ATG","OPMS",33.8690986633,72.4009017944,1023,,"","","airport","OurAirports",5748
11163,"Taita Hills Airport","","",-3.5123889,38.2502213,3150,3,"N","","airport","User",442
11164,"Hot Air Safaris Landing Area","","",-1.499984,35.084914,5150,3,"N","","airport","User",431
11165,"Hot Air Safaris Base","","",-1.459589,35.226384,5150,3,"N","","airport","User",431
11170,"Lure Malbouhans Air Base","","LFYL",47.7047,6.54583,1040,1,"E","","airport","OurAirports",931
11175,"Parati Airport","","SDTK",-23.2243995667,-44.720298767100005,10,-3,"S","","airport","OurAirports",562
11176,"Umberto Modiano Airport","BZC","SBBZ",-22.770999908447266,-41.96289825439453,10,-3,"S","","airport","OurAirports",4264
11177,"Angra dos Reis Airport","","SDAG",-22.975299835205078,-44.307098388671875,10,-3,"S","","airport","OurAirports",4238
11178,"Itaperuna Airport","ITP","SDUN",-21.219299316399997,-41.8759002686,410,-3,"S","","airport","OurAirports",4331
11179,"Maricá Airport","","SDMC",-22.9195,-42.830898,13,-3,"S","","airport","OurAirports",556
11180,"Resende Airport","REZ","SDRS",-22.4785003662,-44.4803009033,1320,-3,"S","","airport","OurAirports",570
11401,"Sultan Bantilan Airport","TLI","WAMI",1.123428,120.793658,40,8,"U","","airport","OurAirports",2265
11402,"Methow Valley State Airport","S52","",48.4249483,-120.1458856,1706,-7,"A","","airport","User",3022
11403,"Lake Chelan Airport","S10","",47.8660103,-119.9427017,1263,-7,"A","","airport","User",6738
11404,"Lost River Resort Airport","W12","",48.6495842,-120.5020444,2415,-7,"A","","airport","User",2726
11405,"Stehekin State Airport","6S9","",48.3457778,-120.7208056,1230,-7,"A","","airport","User",2996
11406,"Vuktyl Airport","","UUYK",63.823299407958984,57.279998779296875,358,3,"U","","airport","OurAirports",1143
11407,"Berezniki Airport","","USPT",59.57954788208008,56.85768127441406,207,6,"U","","airport","OurAirports",4899
13356,"Kangaatsiaq Heliport","QPW","BGKA",68.3126574861,-53.4602075815,17,-3,"N","","airport","OurAirports",6050
13357,"Kitsissuarsuit Heliport","QJE","BGKT",68.85792599759999,-53.123295307199996,18,-3,"N","","airport","OurAirports",6052
13358,"Niaqornaarsuk Heliport","","BGNK",68.236381,-52.852148,152,-3,"N","","airport","OurAirports",2199
